Age,Education,Marital_Status,Income,Child,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,total_spent,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumDealsPurchases,NumWebVisitsMonth,total_purchased,Accepted_campaign,Complain
63,higher_education,relationship,4023.0,kid_and_teen,2014-06-23,29,5,0,1,1,1,1,9,0,0,0,15,19,0,no campaign,0
36,higher_education,relationship,30093.0,no_child,2013-07-08,19,2,6,28,13,4,16,69,2,0,3,1,7,5,no campaign,0
60,higher_education,relationship,57705.0,only_teen,2014-01-11,14,383,0,53,6,4,40,486,8,1,6,3,6,15,no campaign,0
38,higher_education,single,25008.0,only_kid,2014-02-02,72,2,8,8,6,1,9,34,1,0,3,2,8,4,no campaign,0
31,higher_education,single,83257.0,no_child,2012-09-18,56,536,27,590,38,107,67,1365,5,10,12,1,6,27,3rd_campaign,1
51,higher_education,relationship,22280.0,only_kid,2013-05-19,85,2,1,4,3,1,2,13,1,0,2,1,8,3,no campaign,0
48,higher_education,relationship,72159.0,no_child,2012-10-29,62,322,53,899,34,40,53,1401,4,6,10,1,2,20,no campaign,0
65,higher_education,relationship,64260.0,no_child,2013-01-11,1,539,169,816,20,0,30,1574,4,5,4,1,3,13,last_campaign,0
42,higher_education,single,82733.0,no_child,2013-09-10,28,712,50,420,65,38,38,1323,8,4,7,1,4,19,last_campaign,0
55,higher_education,single,74290.0,only_teen,2013-08-12,70,1121,0,72,0,12,12,1217,10,8,10,4,6,28,1st_campaign,0
75,higher_education,single,58217.0,kid_and_teen,2012-11-17,84,68,1,13,3,5,13,103,2,0,4,1,6,6,no campaign,0
50,higher_education,relationship,21024.0,no_child,2013-07-04,89,36,4,18,6,2,18,84,2,0,4,1,7,6,no campaign,0
54,higher_education,relationship,70116.0,no_child,2013-01-26,73,707,44,603,95,58,29,1536,2,8,12,1,1,22,no campaign,0
41,higher_education,relationship,54006.0,only_kid,2012-09-18,42,174,77,203,6,24,97,581,8,1,7,2,7,16,no campaign,0
60,higher_education,relationship,69063.0,only_teen,2012-11-07,16,666,35,124,69,8,26,928,5,3,5,1,3,13,no campaign,0
51,higher_education,single,11448.0,no_child,2013-12-15,16,0,0,0,6,2,6,14,1,0,2,1,6,3,no campaign,0
47,higher_education,single,61825.0,only_teen,2013-08-07,56,162,50,100,55,30,27,424,4,2,8,1,4,14,no campaign,0
55,higher_education,relationship,70886.0,only_kid,2013-10-14,65,407,70,239,103,88,53,960,5,4,4,1,2,13,no campaign,0
44,higher_education,relationship,69109.0,no_child,2012-11-09,10,823,25,459,124,29,95,1555,6,6,7,1,4,19,5th_campaign,0
53,higher_education,single,60208.0,kid_and_teen,2012-10-07,13,488,23,71,15,0,59,656,8,3,7,11,7,18,4th_campaign,0
58,higher_education,relationship,32889.0,kid_and_teen,2013-09-06,78,28,0,13,4,2,8,55,2,1,3,3,5,6,no campaign,0
42,higher_education,single,34738.0,only_kid,2014-05-11,51,3,2,10,3,0,2,20,1,0,3,1,6,4,no campaign,0
55,higher_education,relationship,30538.0,only_kid,2012-10-01,27,284,0,52,8,3,20,367,9,0,4,4,10,13,no campaign,0
49,higher_education,relationship,82326.0,no_child,2014-03-10,30,938,142,754,159,81,183,2257,5,10,6,1,2,21,1st_campaign,0
59,higher_education,single,26642.0,only_kid,2014-03-01,71,13,2,15,2,2,8,42,2,0,3,2,6,5,no campaign,0
62,higher_education,single,69932.0,only_teen,2013-06-12,97,412,172,153,150,105,57,1049,7,6,11,2,4,24,no campaign,0
54,higher_education,single,44503.0,kid_and_teen,2014-04-16,83,31,1,8,0,0,8,48,2,0,3,2,6,5,no campaign,0
78,higher_education,single,60200.0,only_teen,2013-01-02,3,502,19,132,0,6,26,685,6,2,11,6,6,19,no campaign,0
74,higher_education,single,49638.0,only_teen,2014-04-19,71,18,10,3,3,5,0,39,1,0,3,1,2,4,no campaign,0
39,higher_education,single,23830.0,no_child,2014-02-07,3,1,8,6,4,8,16,43,1,0,3,1,7,4,no campaign,0
67,higher_education,single,33051.0,no_child,2012-08-16,15,100,71,243,108,94,219,835,9,1,8,3,9,18,last_campaign,0
68,higher_education,relationship,72905.0,no_child,2014-01-21,52,407,114,445,181,165,203,1515,3,7,9,1,1,19,1st_campaign,0
75,higher_education,relationship,69702.0,only_teen,2013-02-19,8,664,9,240,50,19,57,1039,7,7,10,2,4,24,no campaign,0
51,higher_education,single,70300.0,only_kid,2013-07-15,89,1045,61,338,60,46,46,1596,5,5,13,3,8,23,no campaign,0
42,higher_education,relationship,70643.0,no_child,2012-10-15,66,1218,107,304,23,143,33,1828,5,8,4,1,6,17,last_campaign,0
57,higher_education,relationship,30396.0,only_kid,2014-04-30,22,15,0,6,0,1,12,34,1,1,2,2,7,4,3rd_campaign,0
58,higher_education,single,50616.0,only_teen,2014-04-18,56,128,0,16,0,1,4,149,4,0,4,2,7,8,no campaign,0
57,higher_education,single,62772.0,only_teen,2013-05-19,74,581,49,157,43,8,108,946,5,6,11,1,2,22,4th_campaign,0
41,higher_education,single,30298.0,no_child,2014-05-19,48,6,3,12,6,1,0,28,1,1,3,1,3,5,no campaign,0
42,higher_education,single,52413.0,only_kid,2012-11-03,67,185,8,133,56,56,12,450,7,1,7,2,7,15,no campaign,0
69,higher_education,relationship,44155.0,kid_and_teen,2014-01-19,24,22,1,9,0,0,14,46,1,1,2,1,4,4,no campaign,0
55,higher_education,single,86979.0,no_child,2013-11-07,67,584,100,835,65,83,35,1702,5,5,5,1,2,15,3rd_campaign,0
51,higher_education,relationship,76532.0,kid_and_teen,2013-09-09,38,355,30,177,90,138,30,820,9,5,7,4,5,21,no campaign,0
44,higher_education,relationship,42081.0,only_kid,2013-02-26,86,175,10,110,54,6,27,382,6,3,4,2,6,13,3rd_campaign,0
38,higher_education,relationship,67546.0,no_child,2012-08-31,90,864,134,768,150,38,172,2126,4,10,5,1,3,19,no campaign,0
37,higher_education,relationship,88420.0,no_child,2014-05-02,87,957,153,612,99,95,153,2069,4,7,8,1,1,19,1st_campaign,0
41,higher_education,relationship,31158.0,only_kid,2013-01-27,62,25,6,16,20,0,5,72,2,0,3,2,8,5,no campaign,0
58,higher_education,single,61671.0,only_teen,2014-06-03,23,641,7,56,0,0,28,732,10,4,6,8,8,20,1st_campaign,0
52,higher_education,single,69719.0,no_child,2014-05-26,99,273,86,208,177,14,43,801,2,3,5,1,1,10,no campaign,0
77,higher_education,single,49160.0,only_teen,2013-10-20,29,122,21,43,25,10,15,236,3,1,6,2,6,10,no campaign,0
48,Basic,relationship,24882.0,only_kid,2012-09-09,52,1,4,10,29,0,36,80,1,1,2,1,6,4,3rd_campaign,0
72,higher_education,single,90933.0,no_child,2014-03-31,90,1020,31,430,62,63,79,1685,4,6,4,1,1,14,5th_campaign,0
81,higher_education,single,113734.0,no_child,2014-05-28,9,6,2,3,1,262,3,277,27,0,0,0,1,27,no campaign,0
76,higher_education,relationship,59292.0,only_teen,2013-06-13,71,378,14,68,19,14,14,507,3,5,8,2,3,16,no campaign,0
62,higher_education,relationship,45759.0,kid_and_teen,2013-02-23,13,42,1,18,3,0,4,68,2,0,3,2,7,5,no campaign,0
43,higher_education,single,22148.0,no_child,2014-04-13,16,15,5,14,0,4,11,49,1,0,3,1,7,4,no campaign,0
39,higher_education,relationship,73395.0,no_child,2014-03-18,94,272,7,80,20,7,11,397,4,4,6,1,2,14,no campaign,0
55,higher_education,single,29819.0,only_kid,2013-10-24,77,9,1,24,2,1,2,39,3,0,3,3,6,6,no campaign,0
58,higher_education,relationship,45688.0,only_teen,2014-01-25,20,279,0,18,0,0,9,306,3,1,8,2,4,12,4th_campaign,0
72,higher_education,relationship,62820.0,no_child,2013-05-11,51,398,61,265,138,61,53,976,3,4,6,1,1,13,no campaign,0
55,higher_education,relationship,60491.0,only_teen,2013-09-06,81,637,47,237,12,19,76,1028,6,11,7,4,5,24,no campaign,0
40,higher_education,relationship,33235.0,only_kid,2014-02-05,71,45,0,16,2,1,6,70,3,0,3,1,7,6,no campaign,0
67,higher_education,relationship,35701.0,no_child,2013-03-19,36,21,1,9,7,3,5,46,1,0,3,1,6,4,no campaign,0
46,higher_education,relationship,31535.0,only_kid,2013-09-26,95,15,4,13,0,0,19,51,1,1,2,1,7,4,3rd_campaign,0
66,higher_education,relationship,92556.0,no_child,2014-04-20,32,493,183,352,184,23,28,1263,3,5,13,0,0,21,no campaign,0
56,higher_education,single,67384.0,only_teen,2012-11-10,32,957,40,175,158,53,107,1490,7,8,5,2,5,20,4th_campaign,0
55,higher_education,relationship,80573.0,no_child,2012-10-14,85,829,138,430,60,92,15,1564,4,6,13,1,2,23,no campaign,0
59,higher_education,relationship,77870.0,only_teen,2012-08-22,93,1017,50,500,65,50,133,1815,5,5,5,3,8,15,1st_campaign,0
63,higher_education,single,52278.0,only_teen,2013-01-25,24,953,0,71,0,0,174,1198,10,5,10,6,8,25,no campaign,0
58,higher_education,single,57107.0,only_teen,2012-08-24,44,159,0,120,0,0,137,416,4,4,8,7,8,16,2nd_campaign,0
36,higher_education,relationship,18929.0,no_child,2013-02-16,15,32,0,8,23,4,18,85,1,0,4,1,6,5,no campaign,0
45,higher_education,single,36038.0,only_kid,2013-05-31,82,23,0,15,0,2,7,47,3,0,3,2,6,6,no campaign,0
50,higher_education,single,20180.0,no_child,2013-02-20,27,18,42,24,15,20,18,137,2,1,4,1,7,7,no campaign,0
61,higher_education,relationship,34230.0,kid_and_teen,2012-12-26,72,15,0,4,0,0,2,21,1,0,2,1,7,3,no campaign,0
49,higher_education,single,31878.0,only_teen,2014-06-22,7,23,4,5,10,5,23,70,1,0,4,1,3,5,no campaign,0
54,higher_education,relationship,70932.0,only_teen,2014-01-19,57,200,193,100,46,185,185,909,6,2,12,2,3,20,no campaign,0
70,higher_education,single,91249.0,no_child,2012-10-20,84,1324,27,119,71,108,27,1676,7,9,6,0,4,22,1st_campaign,0
83,higher_education,single,77598.0,no_child,2013-10-01,53,1193,33,281,129,66,33,1735,7,5,13,1,3,25,5th_campaign,0
67,higher_education,single,80982.0,kid_and_teen,2013-01-08,48,505,137,401,104,22,22,1191,11,5,11,3,5,27,no campaign,1
49,higher_education,relationship,22701.0,only_kid,2013-09-05,2,2,4,9,0,4,5,24,1,0,3,1,5,4,no campaign,0
57,higher_education,relationship,55212.0,only_teen,2012-11-23,65,1103,0,45,0,0,34,1182,4,2,11,3,8,17,2nd_campaign,0
56,higher_education,relationship,70617.0,no_child,2013-06-23,45,353,61,753,40,46,27,1280,3,3,7,1,2,13,no campaign,0
69,higher_education,single,64849.0,no_child,2012-11-13,42,652,48,350,94,84,108,1336,9,3,6,1,5,18,last_campaign,0
61,higher_education,relationship,62694.0,kid_and_teen,2013-06-17,29,379,6,157,25,91,91,749,9,3,7,5,7,19,no campaign,0
52,higher_education,relationship,61917.0,kid_and_teen,2013-11-20,83,46,4,36,2,2,1,91,2,0,4,1,5,6,no campaign,0
79,higher_education,relationship,67472.0,only_teen,2013-09-28,93,162,31,127,8,17,69,414,4,2,7,2,3,13,no campaign,0
44,higher_education,relationship,21059.0,only_kid,2014-01-07,40,8,3,19,3,3,8,44,3,0,3,3,6,6,no campaign,0
58,higher_education,relationship,29543.0,kid_and_teen,2014-04-01,47,17,3,18,3,4,18,63,3,1,2,2,7,6,no campaign,0
75,higher_education,relationship,75903.0,only_teen,2013-04-08,50,340,108,185,130,38,100,901,6,6,9,2,3,21,no campaign,0
51,higher_education,relationship,34984.0,kid_and_teen,2012-09-06,40,8,4,15,3,5,3,38,1,0,3,2,7,4,no campaign,0
70,higher_education,single,54998.0,only_teen,2013-03-10,3,154,22,202,39,30,8,455,4,2,9,5,4,15,last_campaign,0
77,higher_education,single,54356.0,only_teen,2012-11-19,62,710,15,30,20,0,0,775,11,2,8,3,8,21,last_campaign,0
67,higher_education,relationship,34242.0,only_teen,2014-03-23,25,8,2,4,0,0,1,15,0,0,3,1,5,3,no campaign,0
53,higher_education,relationship,25410.0,only_kid,2013-08-31,48,2,2,4,13,13,4,38,1,0,4,1,4,5,no campaign,0
42,higher_education,relationship,73356.0,no_child,2014-02-06,56,1050,14,322,0,14,112,1512,5,11,5,1,2,21,1st_campaign,0
76,higher_education,relationship,28320.0,only_teen,2013-01-14,68,19,1,14,3,2,4,43,1,0,3,1,8,4,no campaign,0
49,higher_education,single,23763.0,only_kid,2012-08-07,64,22,0,6,6,2,6,42,1,0,3,1,7,4,no campaign,0
42,higher_education,relationship,72570.0,no_child,2014-04-25,67,274,83,216,151,141,224,1089,4,6,12,1,1,22,no campaign,0
50,higher_education,relationship,34529.0,only_kid,2012-09-14,94,68,6,38,3,6,41,162,2,2,3,2,7,7,no campaign,0
75,higher_education,single,70792.0,no_child,2013-02-06,82,344,45,654,104,11,114,1272,3,4,10,2,3,17,no campaign,0
44,higher_education,relationship,63211.0,no_child,2012-11-02,3,145,193,459,205,26,145,1173,3,8,7,2,2,18,last_campaign,0
52,higher_education,relationship,83891.0,only_teen,2014-06-20,24,217,38,350,111,85,15,816,4,7,10,1,1,21,no campaign,0
58,higher_education,single,36065.0,kid_and_teen,2013-03-31,54,18,7,34,10,2,3,74,3,0,3,3,8,6,no campaign,0
72,higher_education,relationship,39898.0,only_teen,2013-02-12,20,69,8,26,12,7,12,134,3,0,4,2,7,7,no campaign,0
86,higher_education,single,51141.0,no_child,2013-07-08,96,144,0,7,0,0,6,157,3,1,4,1,5,8,no campaign,0
50,higher_education,relationship,56939.0,only_teen,2013-09-18,19,256,34,103,90,29,49,561,3,3,10,2,3,16,no campaign,0
75,higher_education,single,80872.0,no_child,2014-05-12,60,483,72,567,94,12,108,1336,4,4,10,1,1,18,no campaign,0
50,higher_education,relationship,72335.0,no_child,2012-08-13,2,1285,105,653,28,21,0,2092,10,4,8,1,8,22,last_campaign,0
62,higher_education,single,61798.0,no_child,2013-11-23,13,338,4,89,11,8,13,463,4,2,9,1,4,15,no campaign,0
76,higher_education,single,76842.0,no_child,2014-05-03,37,605,10,345,84,54,32,1130,1,8,7,1,0,16,no campaign,0
50,higher_education,relationship,29478.0,only_kid,2014-01-17,59,8,0,7,3,1,1,20,1,0,3,1,6,4,no campaign,0
70,higher_education,single,46998.0,only_teen,2012-10-22,55,172,41,86,45,6,27,377,5,3,5,5,7,13,3rd_campaign,0
36,higher_education,single,96843.0,no_child,2013-04-23,60,448,71,951,40,17,17,1544,6,11,10,1,2,27,5th_campaign,0
76,higher_education,single,56551.0,kid_and_teen,2014-05-07,48,67,4,32,17,2,16,138,2,1,4,3,4,7,no campaign,0
61,higher_education,relationship,70053.0,only_teen,2013-07-03,38,512,53,98,81,179,89,1012,8,5,10,3,5,23,no campaign,0
64,higher_education,single,71670.0,no_child,2013-07-09,8,1462,16,128,0,0,160,1766,5,3,6,1,6,14,2nd_campaign,0
48,higher_education,relationship,44359.0,kid_and_teen,2014-06-17,19,20,0,14,7,3,1,45,2,0,4,3,3,6,no campaign,0
74,higher_education,single,40887.0,kid_and_teen,2013-05-06,32,50,4,44,10,10,43,161,3,1,3,3,9,7,last_campaign,0
60,higher_education,single,48877.0,only_teen,2014-01-05,27,102,1,15,2,0,24,144,3,0,4,1,7,7,no campaign,0
79,higher_education,relationship,74485.0,no_child,2013-08-24,58,499,149,815,173,49,49,1734,6,7,12,1,3,25,no campaign,0
54,higher_education,relationship,64474.0,only_teen,2013-10-22,59,381,35,172,56,86,93,823,8,2,10,2,5,20,no campaign,0
63,higher_education,relationship,77226.0,only_teen,2014-02-28,29,631,43,239,128,76,21,1138,6,8,12,2,3,26,no campaign,0
77,higher_education,single,72643.0,no_child,2013-02-27,60,526,80,553,123,94,53,1429,3,10,7,1,2,20,1st_campaign,0
48,higher_education,relationship,85738.0,no_child,2014-01-23,41,913,26,376,17,26,13,1371,3,6,11,1,1,20,4th_campaign,0
60,higher_education,single,55686.0,only_teen,2013-02-14,27,673,0,199,37,47,26,982,6,3,5,2,4,14,3rd_campaign,0
43,higher_education,single,39062.0,only_kid,2014-03-25,28,23,0,9,0,0,12,44,1,0,3,1,4,4,3rd_campaign,0
55,higher_education,relationship,34600.0,kid_and_teen,2013-01-01,8,199,33,60,8,3,15,318,5,2,5,5,8,12,last_campaign,0
51,higher_education,relationship,40794.0,only_teen,2013-04-07,18,261,23,73,4,23,50,434,6,3,5,2,7,14,no campaign,0
55,higher_education,relationship,54690.0,kid_and_teen,2013-11-07,76,111,16,37,7,9,18,198,3,1,5,3,3,9,no campaign,0
57,higher_education,relationship,4428.0,only_teen,2013-10-05,0,16,4,12,2,4,321,359,25,0,0,0,1,25,no campaign,0
63,higher_education,relationship,32632.0,no_child,2012-08-02,32,63,151,137,153,19,53,576,4,4,8,2,5,16,no campaign,0
58,higher_education,single,38236.0,kid_and_teen,2013-09-20,2,58,0,18,2,0,10,88,3,0,4,4,7,7,no campaign,0
47,higher_education,relationship,36781.0,only_kid,2014-04-10,16,29,1,17,0,3,13,63,2,1,2,1,8,5,last_campaign,0
42,higher_education,single,31385.0,only_kid,2012-12-05,56,3,2,12,0,1,9,27,1,0,2,1,8,3,3rd_campaign,0
42,higher_education,relationship,24570.0,only_kid,2013-02-27,97,28,34,62,11,14,44,193,4,0,4,3,9,8,no campaign,0
52,higher_education,single,25509.0,only_kid,2012-09-18,15,40,3,30,10,7,11,101,3,0,3,3,9,6,last_campaign,0
75,higher_education,relationship,94642.0,no_child,2014-02-12,35,879,143,797,106,143,143,2211,5,7,9,0,1,21,1st_campaign,0
64,higher_education,relationship,58646.0,only_teen,2013-06-10,3,62,1,44,6,5,22,140,2,1,4,1,4,7,no campaign,0
51,higher_education,single,53201.0,kid_and_teen,2013-02-12,49,280,7,81,20,0,27,415,6,3,5,8,7,14,no campaign,0
69,higher_education,relationship,21994.0,only_teen,2012-12-24,4,9,0,6,3,1,3,22,0,0,3,1,5,3,no campaign,0
48,higher_education,relationship,57113.0,kid_and_teen,2013-02-06,45,182,4,33,0,2,42,263,4,1,5,6,7,10,no campaign,0
35,higher_education,relationship,51373.0,no_child,2013-06-22,37,83,2,101,64,26,117,393,3,5,3,1,4,11,no campaign,0
40,higher_education,relationship,23477.0,only_kid,2013-10-21,39,38,15,54,3,8,29,147,3,0,4,3,8,7,no campaign,0
70,higher_education,relationship,58116.0,only_teen,2014-04-13,38,228,19,130,4,11,51,443,3,3,8,2,2,14,no campaign,0
63,higher_education,single,72968.0,no_child,2013-12-16,8,1092,37,592,145,37,55,1958,5,5,8,1,3,18,1st_campaign,0
55,higher_education,relationship,39791.0,only_teen,2013-03-28,89,85,15,27,13,13,21,174,3,1,4,2,7,8,no campaign,0
79,higher_education,single,91712.0,no_child,2013-10-17,47,1276,24,746,94,29,48,2217,9,7,11,0,3,27,5th_campaign,0
68,higher_education,single,94472.0,only_teen,2014-04-03,75,1017,33,417,108,100,16,1691,5,5,5,1,5,15,4th_campaign,0
66,higher_education,relationship,13672.0,kid_and_teen,2013-04-17,86,6,2,9,2,1,5,25,1,0,3,2,8,4,no campaign,0
46,higher_education,relationship,96547.0,no_child,2014-05-23,4,448,21,125,52,101,62,809,7,6,8,0,2,21,1st_campaign,0
51,higher_education,relationship,79205.0,no_child,2012-08-29,73,504,23,117,179,28,44,895,6,5,4,1,4,15,1st_campaign,0
51,higher_education,relationship,56559.0,only_teen,2012-12-25,46,226,22,133,41,31,31,484,4,3,8,3,4,15,no campaign,0
53,higher_education,relationship,32644.0,only_kid,2013-01-16,38,239,3,141,0,7,23,413,7,1,6,4,8,14,3rd_campaign,0
46,higher_education,single,67506.0,only_teen,2014-01-02,73,90,38,67,33,36,67,331,4,1,6,1,3,11,no campaign,0
56,higher_education,single,24206.0,only_kid,2013-03-08,66,7,2,8,3,2,3,25,1,0,3,1,6,4,no campaign,0
59,higher_education,single,28420.0,only_kid,2013-12-24,36,4,2,5,2,0,0,13,1,0,2,1,6,3,no campaign,0
56,higher_education,relationship,22979.0,only_kid,2012-09-06,29,16,17,19,20,21,22,115,3,2,2,3,8,7,last_campaign,0
60,higher_education,single,33279.0,no_child,2014-06-12,29,10,3,3,0,0,0,16,0,0,3,1,3,3,no campaign,0
54,higher_education,single,46423.0,kid_and_teen,2013-09-18,6,68,0,16,0,0,8,92,2,0,4,3,7,6,no campaign,0
49,higher_education,relationship,30368.0,only_teen,2013-11-07,97,35,0,13,2,0,2,52,2,0,3,2,8,5,no campaign,0
56,higher_education,relationship,63684.0,only_teen,2012-11-26,61,575,80,428,208,93,80,1464,8,4,8,3,5,20,no campaign,0
62,higher_education,single,41638.0,only_teen,2013-02-13,68,315,0,31,4,0,91,441,5,5,3,4,8,13,3rd_campaign,0
67,higher_education,single,68805.0,only_teen,2013-09-17,73,182,2,49,17,13,20,283,3,1,7,1,2,11,no campaign,0
60,higher_education,relationship,65814.0,only_teen,2014-03-02,90,561,14,113,10,14,35,747,8,2,10,3,5,20,no campaign,0
68,higher_education,single,71964.0,no_child,2013-05-20,81,587,51,932,180,34,86,1870,5,6,5,1,3,16,no campaign,0
40,higher_education,single,39146.0,only_kid,2013-02-14,1,94,1,33,13,12,12,165,4,0,4,3,8,8,no campaign,0
49,higher_education,relationship,96876.0,no_child,2013-08-06,79,908,43,735,40,194,21,1941,7,7,9,1,2,23,1st_campaign,0
45,Basic,relationship,34445.0,no_child,2013-01-27,92,228,122,122,208,129,30,839,11,2,8,6,9,21,no campaign,0
68,higher_education,single,68281.0,no_child,2012-08-07,31,995,112,417,42,48,41,1655,2,9,13,1,5,24,last_campaign,0
51,higher_education,relationship,37284.0,kid_and_teen,2013-03-29,46,11,1,2,2,1,6,23,0,0,3,1,6,3,no campaign,0
43,higher_education,relationship,36790.0,no_child,2013-03-01,14,3,3,14,15,21,10,66,2,1,2,1,9,5,last_campaign,0
59,higher_education,relationship,27943.0,kid_and_teen,2013-04-15,89,12,1,16,4,1,3,37,2,0,3,3,8,5,no campaign,0
75,higher_education,single,22263.0,kid_and_teen,2014-03-30,31,17,0,2,0,0,2,21,1,0,3,2,6,4,no campaign,1
54,higher_education,relationship,30261.0,kid_and_teen,2012-09-25,75,8,0,5,0,3,6,22,0,0,3,1,8,3,no campaign,0
48,higher_education,relationship,28587.0,only_kid,2014-02-12,42,22,4,17,12,10,13,78,2,0,4,3,6,6,no campaign,0
44,higher_education,relationship,43815.0,only_kid,2013-04-05,53,14,10,29,4,7,15,79,2,0,3,1,6,5,no campaign,0
70,higher_education,relationship,48195.0,kid_and_teen,2014-01-21,53,106,27,68,52,7,5,265,4,2,5,6,6,11,no campaign,0
74,higher_education,relationship,77027.0,only_teen,2014-02-05,23,820,57,242,45,0,11,1175,8,3,6,2,4,17,no campaign,0
61,higher_education,relationship,71322.0,only_teen,2013-02-16,57,753,43,226,69,10,204,1305,8,5,13,2,4,26,no campaign,0
47,higher_education,relationship,32765.0,only_kid,2014-02-23,49,13,3,17,7,3,3,46,2,0,4,2,5,6,no campaign,0
61,higher_education,relationship,29672.0,kid_and_teen,2013-03-12,6,9,1,3,0,4,8,25,0,0,3,1,6,3,no campaign,0
73,higher_education,single,23272.0,no_child,2013-10-17,29,19,3,6,4,2,12,46,1,0,3,1,4,4,no campaign,0
77,higher_education,relationship,49912.0,only_teen,2012-09-07,5,520,8,223,32,49,42,874,10,5,7,4,8,22,3rd_campaign,0
41,higher_education,relationship,7500.0,only_kid,2012-08-01,98,5,17,17,13,14,34,100,2,1,3,4,9,6,no campaign,0
79,higher_education,single,68117.0,only_teen,2013-03-10,80,618,44,215,0,17,36,930,11,8,4,2,6,23,3rd_campaign,0
71,higher_education,relationship,67225.0,only_teen,2013-11-26,4,315,35,322,46,7,143,868,7,2,11,3,5,20,no campaign,0
50,higher_education,relationship,17649.0,only_kid,2013-11-12,70,15,1,23,0,5,1,45,3,0,3,3,8,6,no campaign,0
51,higher_education,relationship,55914.0,only_teen,2013-04-29,32,384,60,364,119,101,232,1260,11,6,8,4,7,25,no campaign,0
